id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	com.google.gson.Gson	Gson()	0	[]		public	false	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
2	com.google.gson.Gson	Gson(com.google.gson.internal.Excluder,com.google.gson.FieldNamingStrategy,java.util.Map,boolean,boolean,boolean,boolean,boolean,boolean,boolean,com.google.gson.LongSerializationPolicy,java.lang.String,int,int,java.util.List,java.util.List,java.util.List)	0	[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]		package	false	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
3	com.google.gson.Gson	newBuilder()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
4	com.google.gson.Gson	excluder()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
5	com.google.gson.Gson	fieldNamingStrategy()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
6	com.google.gson.Gson	serializeNulls()	0	[]		public	false	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
7	com.google.gson.Gson	htmlSafe()	0	[]		public	false	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
8	com.google.gson.Gson	doubleAdapter(boolean)	0	[false]		private	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
9	com.google.gson.Gson$1	read(com.google.gson.stream.JsonReader)	10	[false]	java.lang.Override	public	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
11	com.google.gson.Gson$1	write(com.google.gson.stream.JsonWriter,java.lang.Number)	12	[false, false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
13	com.google.gson.Gson	floatAdapter(boolean)	0	[false]		private	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
14	com.google.gson.Gson$2	read(com.google.gson.stream.JsonReader)	10	[false]	java.lang.Override	public	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
15	com.google.gson.Gson$2	write(com.google.gson.stream.JsonWriter,java.lang.Number)	12	[false, false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
16	com.google.gson.Gson	checkValidFloatingPoint(double)	0	[false]		package	false	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
17	com.google.gson.Gson	longAdapter(com.google.gson.LongSerializationPolicy)	0	[false]		private	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
18	com.google.gson.Gson$3	read(com.google.gson.stream.JsonReader)	10	[false]	java.lang.Override	public	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
19	com.google.gson.Gson$3	write(com.google.gson.stream.JsonWriter,java.lang.Number)	12	[false, false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
20	com.google.gson.Gson	atomicLongAdapter(com.google.gson.TypeAdapter)	0	[false]		private	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
21	com.google.gson.Gson$4	write(com.google.gson.stream.JsonWriter,java.util.concurrent.atomic.AtomicLong)	12	[false, false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
22	com.google.gson.Gson$4	read(com.google.gson.stream.JsonReader)	10	[false]	java.lang.Override	public	true	/home/nima/Developer/nullness-benchmarks/gson/gson/src/main/java/com/google/gson/Gson.java
